id,clinic_id,year,age_min,age_max,num_cycles, pct_cycles_cancelled , pct_cycles_stopped , pct_cycles_fertility_preservation , pct_transfers_gestational_carrier , pct_transfers_frozen_embryos , pct_transfers_icsi , pct_transfers_pgt 
2119,354,2019,,,233,0.085,0.105,0.004,0.011,0.423,0.943,0.046
2120,410,2019,,,233,0.13,0.089,0,0,0.411,0.96,0.046
2121,179,2019,,,232,0.096,0.255,0.009,0,0.379,0.95,0.064
2122,266,2019,,,232,0.089,0.054,0.004,0.014,0.801,0.884,0.062
2123,398,2019,,,232,0.082,0.072,0.022,0.167,0.982,0.991,0.588
2124,405,2019,,,229,0.061,0.126,0.048,0.055,1,0.642,0.862
2125,422,2019,,,228,0.01,0.132,0.039,0.014,0.764,0.674,0.507
2126,288,2019,,,225,0.055,0.066,0.804,0,,,
2127,173,2019,,,224,0.122,0.139,0,0.026,0.529,0.252,0.168
2128,295,2019,,,224,0.041,0.115,0.121,0,0.789,0.789,0.337
2129,364,2019,,,224,0.102,0.104,0.063,0,0.935,0.785,0.645
2130,367,2019,,,223,0.135,0.041,0.013,0,0.871,0.158,0.02
2131,408,2019,,,219,0.051,0.103,0.027,0.029,0.693,0.504,0.241
2132,144,2019,,,217,0.041,0.028,0,0.02,0.337,0.849,0.015
2133,316,2019,,,217,0.017,0.056,0.111,0,0.489,0.83,0.028
2134,9,2019,,,215,0.017,0.047,0.033,0.035,0.66,0.917,0.271
2135,296,2019,,,213,0.045,0.01,0.014,0,0.785,0.285,0.015
2136,159,2019,,,211,0.067,0.099,0,0,0.876,1,0.571
2137,180,2019,,,209,0.128,0.13,0,0.048,0.537,0.361,0.156
2138,298,2019,,,204,0.009,0.025,0.137,0,0.815,1,0.38
2139,268,2019,,,203,0.071,0.041,0.015,0.019,0.972,0.877,0.868
2140,228,2019,,,201,0.092,0.099,0.03,0.01,1,0.929,0.857
2141,147,2019,,,200,0.079,0.13,0,0.011,1,0.967,0.467
2142,246,2019,,,199,0.056,0.068,0.131,0.018,1,0.982,0.673
2143,257,2019,,,199,0.196,0.151,0.01,0.027,0.784,0.207,0.306
2144,178,2019,,,198,0.155,0.17,0.045,0,0.65,0.883,0.225
2145,347,2019,,,195,0.127,0.122,0.097,0.037,0.89,0.524,0.549
2146,442,2019,,,191,0.136,0.102,0.016,0,0.76,0.74,0.279
2147,129,2019,,,190,0.08,0.144,0.016,0.063,1,0.952,0.984
2148,150,2019,,,190,0.142,0.103,0.042,0,0.886,0.962,0.228
2149,230,2019,,,184,0.019,0.06,0.011,0.007,0.518,0.993,0.223
2150,143,2019,,,183,0.075,0.068,0.016,0.009,0.935,1,0.131
2151,145,2019,,,175,0.025,0.098,0.006,0.011,0.978,0.921,0.393
2152,401,2019,,,170,0.088,0.135,0.006,0.017,0.615,0.88,0.222
2153,233,2019,,,169,0.053,0.079,0.006,0,0.83,0.915,0.462
2154,386,2019,,,168,0.063,0.101,0.048,0,0.178,0.859,0
2155,133,2019,,,163,0.09,0.169,0.031,0.05,0.545,0.782,0.287
2156,197,2019,,,162,0.099,0.092,0.019,0.024,0.484,0.786,0.048
2157,388,2019,,,162,0.103,0.112,0.019,0,0.97,0.642,0.388
2158,160,2019,,,160,0.053,0.13,0,0.031,0.357,0.45,0
2159,141,2019,,,158,0.06,0.111,0.044,0,0.543,0.853,0.06
2160,94,2019,,,157,0.103,0.14,0.051,0.063,0.938,0.063,0.25
2161,124,2019,,,157,0.11,0.101,0.025,0.011,0.809,0.876,0.506
2162,424,2019,,,155,0.011,0.162,0.026,0.171,0.816,0.882,0.579
2163,2,2019,,,151,0.138,0.189,0.073,0.049,0.914,0.58,0.457
2164,353,2019,,,149,0.057,0.09,0.04,0.038,0.745,0.292,0
2165,142,2019,,,148,0.141,0.161,0.014,0,0.533,0.729,0.112
2166,116,2019,,,147,0.079,0.078,0.007,0.01,0.644,0.692,0.125
2167,304,2019,,,146,0.295,0.109,0.014,0.025,0.861,0.962,0.076
2168,310,2019,,,145,0.132,0.185,0.034,0.015,0.831,0.877,0.692
2169,308,2019,,,142,0.058,0.102,0.028,0,0.742,0.682,0.348
2170,157,2019,,,138,0.209,0.175,0.029,0,0.511,0.83,0.032
2171,156,2019,,,136,0.06,0.076,0.037,0.064,0.628,0.718,0.218
2172,393,2019,,,133,0.15,0.097,0,0.062,0.954,0.969,0.415
2173,97,2019,,,131,0,0.061,0,0,0.455,0.992,0
2174,96,2019,,,130,0.041,0.063,0.092,0.035,0.884,0.942,0.558
2175,341,2019,,,130,0,0.131,0,0.013,0.921,0.724,0.263
2176,417,2019,,,128,0.073,0.057,0.102,0,0.469,0.582,0.082
2177,440,2019,,,126,0.133,0.129,0.032,0.01,0.49,0.667,0
2178,177,2019,,,123,0.074,0.076,0,0.032,0.691,0.298,0.053
2179,259,2019,,,118,0.113,0.027,0.008,0.01,0.573,0.302,0.042
2180,117,2019,,,117,0.066,0.142,0.06,0,0.603,0.691,0.176
2181,402,2019,,,117,0.028,0.035,0,0,0.5,0.989,0.033
2182,190,2019,,,114,0.085,0.019,0.035,0,0.317,0.911,0.04
2183,419,2019,,,113,0.129,0.143,0.027,0.036,0.764,0.509,0.527
2184,229,2019,,,111,0.073,0.046,0.009,0,0.918,1,0.178
2185,427,2019,,,111,0.123,0.115,0,0.083,0.833,0.733,0.183
2186,202,2019,,,109,0.173,0.042,0,0.021,0.625,0.438,0
2187,118,2019,,,107,0.033,0.086,0,0.012,0.568,0.593,0.222
2188,411,2019,,,107,0.068,0.087,0.103,0.037,0.852,0.796,0.444
2189,369,2019,,,106,0,0.113,0,0.042,0.944,0.597,0.611
2190,400,2019,,,105,0.13,0.104,0,0,0.451,0.155,0.028
2191,128,2019,,,104,0,0.327,0,0.057,0.8,1,0.571
2192,122,2019,,,103,0.069,0.081,0.039,0.045,1,0.932,0.955
2193,235,2019,,,102,0.19,0.209,0,0,0.551,0.942,0.145
2194,372,2019,,,101,0.035,0.121,0.01,0,0.707,0.845,0.345
2195,385,2019,,,101,0.143,0.055,0,0,0.309,0.938,0.037
2196,8,2019,,,97,0.037,0.158,0.01,0,0.796,0.673,0.265
2197,220,2019,,,96,0.043,0.191,0.063,0,0.745,0.927,0.473
2198,345,2019,,,96,0.074,0.043,0.104,0,0.557,0.957,0
2199,175,2019,,,94,0.041,0.109,0.011,0,0.606,0.712,0.152
2200,294,2019,,,92,0.093,0.115,0.109,0.133,0.778,0.822,0.622
2201,338,2019,,,88,0.042,0.128,0,0.051,1,0.974,0.923
2202,431,2019,,,88,0.159,0.123,0.011,0.025,0.85,0.425,0.675
2203,237,2019,,,84,0.057,0.074,0.024,0,0.871,0.935,0.323
2204,115,2019,,,83,0.077,0.038,0.012,0,0.254,1,0.014
2205,148,2019,,,83,0.14,0.671,0,0,0.92,1,0.64
2206,234,2019,,,79,0.073,0.08,0.038,0,0.417,0.667,0.083
2207,396,2019,,,77,0.023,0.276,0,0.018,0.636,0.964,0.2
2208,285,2019,,,76,0,0.013,0.158,0,1,1,0.867
2209,365,2019,,,75,0.153,0.045,0.173,0,0.424,0.939,0.182
2210,433,2019,,,69,0.065,0.121,0,0,0.385,0.885,0.019
2211,134,2019,,,66,0.219,0.169,0.076,0,0.788,0.364,0.061
2212,403,2019,,,66,0.146,0.22,0.03,0.031,0.438,0.969,0.031
2213,191,2019,,,65,0,0,0,0.025,0.675,0.975,0.425
2214,414,2019,,,62,0,0.097,0,0,0.615,0.821,0.436
2215,200,2019,,,60,0.103,0.036,0,0,0.75,0.643,0.536
2216,331,2019,,,57,0.1,0.038,0,0,0.348,0.652,0.022
2217,441,2019,,,56,0.028,0.055,0.018,0,0.392,0.569,0.02
2218,4,2019,,,50,0.037,0.122,0,0,0.821,0.5,0.214
2219,366,2019,,,50,0.278,0.075,0.04,0,0.4,0.486,0
2220,291,2019,,,49,0.049,0.064,0,0.026,0.205,0.974,0.077
2221,292,2019,,,46,0.12,0.047,0.196,0,0.655,0.828,0.414
2222,356,2019,,,46,0.032,0.178,0,0.086,0.229,0.6,0.057
2223,323,2019,,,45,0,0,0,0,0.611,0.75,0.028
2224,384,2019,,,45,0.063,0.209,0.022,0.036,0.429,0.893,0.321
2225,373,2019,,,44,0.036,0.14,0.045,0,0.6,0.8,0.12
2226,447,2019,,,44,0,0.136,0,0.026,0.474,0.421,0
2227,279,2019,,,41,0.185,0.056,0.073,0.074,0.481,1,0.037
2228,287,2019,,,41,0.083,0.053,0.39,,,0.75,
2229,355,2019,,,40,0.03,0.179,0,0,0.156,0.688,0
2230,255,2019,,,38,0.038,0.027,0,0,1,1,1
2231,219,2019,,,37,,0.114,0,0,0.962,0.769,0.346
2232,182,2019,,,36,0,0.222,0,0,0.44,0.12,0.04
2233,254,2019,,,32,0.107,0.379,0.063,0,,1,
2234,169,2019,,,24,0,0.042,0.208,0,0.73333,,0.33333
2235,250,2019,,,24,,0.318,0,0,,1,0.46667
2236,251,2019,,,17,0,0.29412,0,0,0.58333,1,
2237,112,2019,,,15,,0,0,0,,0.53846,
2238,161,2019,,,15,0,0.33333,0,0,,1,
2239,297,2019,,,15,,0,0.33333,0,0,,
2240,409,2019,,,5,  ,,0,,,,
